incident_case_id,date,clearance_code_inc_type,PGPD Reporting Area,PGPD Sector,PGPD BEAT,street_number,street_address,latitude,longitude,location
PP23111700002154,11/17/2023 12:00:00 AM,ACCIDENT,754,F,F7,15100 BLOCK,15121 MATTAWOMAN DR,38.68193505704403,-76.86957578361034,"(38.68193505704403,-76.86957578361034)"
PP23102400001394,10/24/2023 12:00:00 AM,THEFT,656,J,J5,6100 BLOCK,6103 OXON HILL RD SB,38.80562247335911,-76.9807960242033,"(38.80562247335911,-76.9807960242033)"
PP23090200001294,09/02/2023 12:00:00 AM,THEFT,303,G,G5,2900 BLOCK,2929 PENNSY DR,38.93259072303772,-76.8879484385252,"(38.93259072303772,-76.8879484385252)"
PP23120400001997,12/04/2023 12:00:00 AM,"ROBBERY, OTHER",232,B,B3,,NICHOLSON ST / 56TH AVE,38.9575250595808,-76.91911636292934,"(38.9575250595808,-76.91911636292934)"
PP23081800001856,08/18/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,941,C,C1,5000 BLOCK,5099 POWDER MILL RD,39.03429655730724,-76.90599302947521,"(39.03429655730724,-76.90599302947521)"
PP23110100001457,11/01/2023 12:00:00 AM,THEFT,503,K,K2,2800 BLOCK,2809 CURTIS DR,38.8446643948555,-76.95553360879421,"(38.8446643948555,-76.95553360879421)"
PP23072800000411,07/28/2023 12:00:00 AM,THEFT FROM AUTO,517,J,J3,1600 BLOCK,1606 BIRCHWOOD DR,38.80824714899063,-76.9804679453373,"(38.80824714899063,-76.9804679453373)"
PP23070200000854,07/02/2023 12:00:00 AM,THEFT FROM AUTO,731,F,F3,7900 BLOCK,7979 MALCOLM RD,38.78036005795002,-76.88991694152355,"(38.78036005795002,-76.88991694152355)"
PP23080900002205,08/09/2023 12:00:00 AM,ACCIDENT,626,W,W1,,LIVINGSTON RD / CORNETT ST,38.737381145358086,-76.99490360915661,"(38.737381145358086,-76.99490360915661)"
PP23071900000363,07/19/2023 12:00:00 AM,"AUTO, STOLEN & RECOVERED",856,E,E2,1900 BLOCK,1921 GRAND WAY BLVD,38.916842728853226,-76.84103253483772,"(38.916842728853226,-76.84103253483772)"
PP23072600001216,07/26/2023 12:00:00 AM,ASSAULT,239,B,B3,5400 BLOCK,5409 HAMILTON ST,38.95161956548691,-76.92206911742687,"(38.95161956548691,-76.92206911742687)"
PP23102900002096,10/29/2023 12:00:00 AM,ACCIDENT,108,A,A6,2100 BLOCK,2105 ROLANDER ST,38.996566981077194,-76.97193777561188,"(38.996566981077194,-76.97193777561188)"
PP23080900001698,08/09/2023 12:00:00 AM,"AUTO, STOLEN & RECOVERED",706,G,E4,1700 BLOCK,1757 FERNWOOD DR,38.86631789803505,-76.8423448652029,"(38.86631789803505,-76.8423448652029)"
PP23090500002165,09/05/2023 12:00:00 AM,"AUTO, STOLEN",406,G,G7,300 BLOCK,313 POSSUM CT,38.88534672558308,-76.868263438344,"(38.88534672558308,-76.868263438344)"
PP23090100001891,09/01/2023 12:00:00 AM,THEFT,624,F,F2,8800 BLOCK,8871 BRANCH AVE SB,38.770189478993416,-76.88729228079319,"(38.770189478993416,-76.88729228079319)"
PP23110200000398,11/02/2023 12:00:00 AM,"AUTO, STOLEN",321,G,G1,30 BLOCK,3 CINDY LN,38.88764330744743,-76.88958886265755,"(38.88764330744743,-76.88958886265755)"
PP23101000001415,10/10/2023 12:00:00 AM,ASSAULT,440,H,H7,,FORESTVILLE RD NB / MARLBORO PIKE,38.8446643948555,-76.87384086847305,"(38.8446643948555,-76.87384086847305)"
PP23072400001425,07/24/2023 12:00:00 AM,THEFT,158,B,B7,8100 BLOCK,8150 BALTIMORE AVE SB,38.99131764471531,-76.93453627824783,"(38.99131764471531,-76.93453627824783)"
PP23080700000739,08/07/2023 12:00:00 AM,"AUTO, STOLEN",720,H,H7,8800 BLOCK,8803 POLICE PLAZA,38.82694789767265,-76.85153119266033,"(38.82694789767265,-76.85153119266033)"
PP23080500001210,08/05/2023 12:00:00 AM,THEFT FROM AUTO,206,B,B63,4300 BLOCK,4300 HARTWICK RD,38.98016281425953,-76.94208219647408,"(38.98016281425953,-76.94208219647408)"
PP23111400001779,11/14/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,3130,G,G7,,CENTRAL AVE EB / CAP BELT IL A HWY SB,38.89190839231014,-76.84726610779762,"(38.89190839231014,-76.84726610779762)"
PP23071800002576,07/18/2023 12:00:00 AM,THEFT FROM AUTO,408,H,H1,4900 BLOCK,4925 GUNTHER ST,38.8741918951273,-76.9217410236597,"(38.8741918951273,-76.9217410236597)"
PP23080700000348,08/07/2023 12:00:00 AM,ACCIDENT,621,J,J6,9600 BLOCK,9606 CALTOR LN,38.75870655477047,-76.97423435747623,"(38.75870655477047,-76.97423435747623)"
PP23092400001563,09/24/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,505,K,K1,,KERNAL LN / SAINT BARNABAS RD SB,38.8210423886776,-76.95651786029339,"(38.8210423886776,-76.95651786029339)"
PP23072600001260,07/26/2023 12:00:00 AM,THEFT,835,TRU,D1,9000 BLOCK,9000 3RD ST,38.97294497489929,-76.85940518975258,"(38.97294497489929,-76.85940518975258)"
PP23072100001170,07/21/2023 12:00:00 AM,THEFT FROM AUTO,720,H,H7,9500 BLOCK,9504 COPPER CREEK CT,38.82760405540466,-76.84628185629845,"(38.82760405540466,-76.84628185629845)"
PP23111000000937,11/10/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,905,C,C5,12600 BLOCK,12609 LAUREL BOWIE RD NB,39.062183648347855,-76.83939211070538,"(39.062183648347855,-76.83939211070538)"
PP23120300001527,12/03/2023 12:00:00 AM,ACCIDENT,649,W,W2,,FARMINGTON RD E / LIVINGSTON RD,38.688496723771095,-76.98112411797047,"(38.688496723771095,-76.98112411797047)"
PP23110400001547,11/04/2023 12:00:00 AM,ACCIDENT,418,H,H6,3100 BLOCK,3126 DONNELL DR NB,38.84761714935303,-76.88269911706448,"(38.84761714935303,-76.88269911706448)"
PP23092000001667,09/20/2023 12:00:00 AM,ACCIDENT,101,A,A7,,ADELPHI RD NB / EDWARDS WAY,39.0067375600338,-76.9706254452467,"(39.0067375600338,-76.9706254452467)"
PP23112400001302,11/24/2023 12:00:00 AM,THEFT FROM AUTO,110,A,A4,1700 BLOCK,1700 JASMINE TER,38.986068308353424,-76.97915561497211,"(38.986068308353424,-76.97915561497211)"
PP23081200000679,08/12/2023 12:00:00 AM,THEFT FROM AUTO,214,B,B6,4800 BLOCK,4814 OSAGE ST,38.99262997508049,-76.92994311451912,"(38.99262997508049,-76.92994311451912)"
PP23070200000141,07/02/2023 12:00:00 AM,ASSAULT,308,G,G6,7200 BLOCK,7209 HAWTHORNE ST,38.92438864707947,-76.88105869293213,"(38.92438864707947,-76.88105869293213)"
PP23072300001814,07/23/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,321,G,G1,7200 BLOCK,7208 WILLOW HILL DR,38.893876895308495,-76.88105869293213,"(38.893876895308495,-76.88105869293213)"
PP23073100000568,07/31/2023 12:00:00 AM,THEFT FROM AUTO,124,TRU,A3,1100 BLOCK,1106 CHILLUM MANOR RD,38.969336062669754,-76.9903104454279,"(38.969336062669754,-76.9903104454279)"
PP23112700001800,11/27/2023 12:00:00 AM,ACCIDENT,278,B,B12,,ANNAPOLIS RD / 65TH AVE,38.939152389764786,-76.9073053598404,"(38.939152389764786,-76.9073053598404)"
PP23102100000435,10/21/2023 12:00:00 AM,"AUTO, STOLEN",408,H,H1,1200 BLOCK,1221 BENNING RD,38.87484806776047,-76.93027119338512,"(38.87484806776047,-76.93027119338512)"
PP23112700001689,11/27/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,841,D,D6,9300 BLOCK,9311 ANNAPOLIS RD EB,38.964414805173874,-76.84890653192997,"(38.964414805173874,-76.84890653192997)"
PP23093000001526,09/30/2023 12:00:00 AM,THEFT,418,H,H6,3200 BLOCK,3283 DONNELL DR SB,38.84663289785385,-76.88663610816002,"(38.84663289785385,-76.88663610816002)"
PP23111000000990,11/10/2023 12:00:00 AM,"AUTO, STOLEN",502,TRU,K2,3000 BLOCK,3001 BRANCH AVE SB,38.85352264344692,-76.95881444215775,"(38.85352264344692,-76.95881444215775)"
PP23120500001872,12/05/2023 12:00:00 AM,ACCIDENT,924,C,C3,4600 BLOCK,4614 OLYMPIA AVE,39.047419890761375,-76.9112423658371,"(39.047419890761375,-76.9112423658371)"
PP23100100001637,10/01/2023 12:00:00 AM,ACCIDENT,905,C,C5,12600 BLOCK,12601 LAUREL BOWIE RD NB,39.06316789984703,-76.83873595297337,"(39.06316789984703,-76.83873595297337)"
PP23113000002066,11/30/2023 12:00:00 AM,"ROBBERY, OTHER",135,A,A2,3000 BLOCK,3030 QUEENS CHAPEL RD SB,38.94932298362255,-76.96832886338234,"(38.94932298362255,-76.96832886338234)"
PP23100800001541,10/08/2023 12:00:00 AM,THEFT FROM AUTO,702,E,E3,10400 BLOCK,10416 CAMPUS WAY S,38.895189225673676,-76.82364411652088,"(38.895189225673676,-76.82364411652088)"
PP23072400001707,07/24/2023 12:00:00 AM,THEFT,702,E,E3,10500 BLOCK,10500 CAMPUS WAY S,38.8942049741745,-76.82298794388771,"(38.8942049741745,-76.82298794388771)"
PP23090600000341,09/06/2023 12:00:00 AM,THEFT FROM AUTO,916,C,C4,13100 BLOCK,13184 LARCHDALE RD,39.07104189693928,-76.8620298653841,"(39.07104189693928,-76.8620298653841)"
PP23070400000968,07/04/2023 12:00:00 AM,THEFT,657,J,J41,6800 BLOCK,6800 OXON HILL RD,38.79479572176933,-77.00080911815166,"(38.79479572176933,-77.00080911815166)"
PP23080700001484,08/07/2023 12:00:00 AM,THEFT,135,A,A2,3100 BLOCK,3130 QUEENS CHAPEL RD SB,38.95129147171974,-76.96767269074917,"(38.95129147171974,-76.96767269074917)"
PP23070600002679,07/06/2023 12:00:00 AM,"ROBBERY, VEHICLE",502,K,K2,3200 BLOCK,3206 CURTIS DR,38.84663289785385,-76.95356510579586,"(38.84663289785385,-76.95356510579586)"
PP23110300000278,11/03/2023 12:00:00 AM,ASSAULT,163,A,A1,4500 BLOCK,4500 24TH AVE,38.94538597762585,-76.9709535241127,"(38.94538597762585,-76.9709535241127)"
PP23112800001205,11/28/2023 12:00:00 AM,"ROBBERY, COMMERCIAL",111,A,A6,2000 BLOCK,2010 UNIVERSITY BLVD WB,38.98409980535507,-76.97849944233894,"(38.98409980535507,-76.97849944233894)"
PP23092800001366,09/28/2023 12:00:00 AM,THEFT FROM AUTO,107,A,A7,1400 BLOCK,1422 QUINWOOD ST,38.996566981077194,-76.98243644833565,"(38.996566981077194,-76.98243644833565)"
PP23071200000904,07/12/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,256,B,B5,6700 BLOCK,6733 LAMONT DR,38.97819431126118,-76.8820429444313,"(38.97819431126118,-76.8820429444313)"
PP23111800000093,11/18/2023 12:00:00 AM,"AUTO, STOLEN",629,W,W4,2600 BLOCK,2600 AIRPORT DR,38.7557538151741,-76.96275144815445,"(38.7557538151741,-76.96275144815445)"
PP23081400001467,08/14/2023 12:00:00 AM,THEFT FROM AUTO,415,H,H2,4800 BLOCK,4857 MARLBORO PIKE EB,38.87255147099495,-76.92830269038677,"(38.87255147099495,-76.92830269038677)"
PP23111700001676,11/17/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,842,D,D6,,MARTIN LUTHER KING JUNIOR HWY EB / LOTTSFORD VISTA RD,38.95555655658245,-76.82922153174877,"(38.95555655658245,-76.82922153174877)"
PP23100200000587,10/02/2023 12:00:00 AM,"AUTO, STOLEN",924,TRU,C3,11800 BLOCK,11805 BANYAN TREE CT,39.05201305449009,-76.9118985235691,"(39.05201305449009,-76.9118985235691)"
PP23092600002270,09/26/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,842,D,D6,9600 BLOCK,9621 ANNAPOLIS RD EB,38.96277439594269,-76.83479894697666,"(38.96277439594269,-76.83479894697666)"
PP23092400000344,09/24/2023 12:00:00 AM,ACCIDENT,510,K,K5,4700 BLOCK,4742 SAINT BARNABAS RD NB,38.824651315808296,-76.94733153283596,"(38.824651315808296,-76.94733153283596)"
PP23091300001289,09/13/2023 12:00:00 AM,THEFT,903,C,C5,14000 BLOCK,14001 BALTIMORE AVE NB,39.083180978894234,-76.8623579442501,"(39.083180978894234,-76.8623579442501)"
PP23112800001807,11/28/2023 12:00:00 AM,"ROBBERY, OTHER",114,A,A6,2000 BLOCK,2065 UNIVERSITY BLVD EB,38.98344364762306,-76.97685903310776,"(38.98344364762306,-76.97685903310776)"
PP23100300001759,10/03/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,126,A,A2,1800 BLOCK,1810 CHILLUM RD WB,38.95490039885044,-76.98013986647129,"(38.95490039885044,-76.98013986647129)"
PP23100100001165,10/01/2023 12:00:00 AM,THEFT,656,J,J5,6100 BLOCK,6103 OXON HILL RD SB,38.80562247335911,-76.9807960242033,"(38.80562247335911,-76.9807960242033)"
PP23112000001105,11/20/2023 12:00:00 AM,"AUTO, STOLEN",842,D,D6,10100 BLOCK,10104 SENATE DR,38.95194764435291,-76.83348661661148,"(38.95194764435291,-76.83348661661148)"
PP23112500000487,11/25/2023 12:00:00 AM,"AUTO, STOLEN",701,E,E3,400 BLOCK,417 PRITCHARD LN,38.882722064852715,-76.84267294406891,"(38.882722064852715,-76.84267294406891)"
PP23102600001802,10/26/2023 12:00:00 AM,THEFT,825,D,D1,8100 BLOCK,8118 GOOD LUCK RD,38.983115553855896,-76.86498260498047,"(38.983115553855896,-76.86498260498047)"
PP23110100000774,11/01/2023 12:00:00 AM,"B & E, OTHER",610,J,J4,9200 BLOCK,9211 LIVINGSTON RD,38.763299733400345,-76.99555978178978,"(38.763299733400345,-76.99555978178978)"
PP23081400000618,08/14/2023 12:00:00 AM,THEFT FROM AUTO,441,H,H2,5700 BLOCK,5741 SILVER HILL RD NB,38.85417881608009,-76.90632110834122,"(38.85417881608009,-76.90632110834122)"
PP23081100002172,08/11/2023 12:00:00 AM,ACCIDENT,940,C,C1,10200 BLOCK,10226 SOUTHARD DR,39.03134381771088,-76.90960194170475,"(39.03134381771088,-76.90960194170475)"
PP23070300001669,07/03/2023 12:00:00 AM,"AUTO, STOLEN",413,H,H7,1800 BLOCK,1851 RITCHIE STATION CT,38.86533364653587,-76.84989078342915,"(38.86533364653587,-76.84989078342915)"
PP23073100002457,07/31/2023 12:00:00 AM,HOMICIDE,314,G,G4,7700 BLOCK,7718 PENBROOK PL,38.92143589258194,-76.87285661697388,"(38.92143589258194,-76.87285661697388)"
PP23110100000104,11/01/2023 12:00:00 AM,THEFT,321,G,G1,300 BLOCK,325 CARMODY HILLS DR,38.89584539830685,-76.89090119302273,"(38.89584539830685,-76.89090119302273)"
PP23092000001990,09/20/2023 12:00:00 AM,THEFT,769,K,K4,4800 BLOCK,4803 ALLENTOWN RD SB,38.819730058312416,-76.89024503529072,"(38.819730058312416,-76.89024503529072)"
PP23110300001792,11/03/2023 12:00:00 AM,ASSAULT,505,K,K1,4400 BLOCK,4449 23RD PKWY SB,38.828260228037834,-76.95651786029339,"(38.828260228037834,-76.95651786029339)"
PP23120400001258,12/04/2023 12:00:00 AM,ACCIDENT,509,K,K3,,BRANCH AVE SB / BEECH RD,38.82793214917183,-76.92863078415394,"(38.82793214917183,-76.92863078415394)"
PP23100500001219,10/05/2023 12:00:00 AM,ACCIDENT,407,G,G7,,CENTRAL AVE EB / HAMPTON PARK BLVD,38.89059606194496,-76.85349969565868,"(38.89059606194496,-76.85349969565868)"
PP23091600000445,09/16/2023 12:00:00 AM,THEFT FROM AUTO,175,A,A5,3500 BLOCK,3572 DEAN DR,38.97392922639847,-76.95947061479092,"(38.97392922639847,-76.95947061479092)"
PP23112700001723,11/27/2023 12:00:00 AM,"AUTO, STOLEN & RECOVERED",888,D,D1,9600 BLOCK,9619 WOODBERRY ST,38.97983472049236,-76.84300102293491,"(38.97983472049236,-76.84300102293491)"
PP23120500000428,12/05/2023 12:00:00 AM,"AUTO, STOLEN",723,F,F3,6000 BLOCK,6000 RICHMANOR TER,38.807919055223465,-76.82659685611725,"(38.807919055223465,-76.82659685611725)"
PP23072600001266,07/26/2023 12:00:00 AM,THEFT,214,B,B6,8300 BLOCK,8319 BALTIMORE AVE NB,38.99262997508049,-76.93256777524948,"(38.99262997508049,-76.93256777524948)"
PP23081200000650,08/12/2023 12:00:00 AM,ACCIDENT,247,B,B1,7400 BLOCK,7402 PARKWOOD ST,38.94112089276314,-76.88433952629566,"(38.94112089276314,-76.88433952629566)"
PP23080200002403,08/02/2023 12:00:00 AM,"ROBBERY, OTHER",827,D,D2,10000 BLOCK,10034 PALAMAR DR,38.98475597798824,-76.83479894697666,"(38.98475597798824,-76.83479894697666)"
PP23100500001350,10/05/2023 12:00:00 AM,"AUTO, STOLEN",308,G,G6,2500 BLOCK,2506 MARKHAM LN,38.9240605533123,-76.87744978070259,"(38.9240605533123,-76.87744978070259)"
PP23102200000442,10/22/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,412,H,H3,1900 BLOCK,1902 BERRY LN,38.86336514353752,-76.87056003510952,"(38.86336514353752,-76.87056003510952)"
PP23072100002124,07/21/2023 12:00:00 AM,ACCIDENT,640,W,W5,4500 BLOCK,4500 DANVILLE RD,38.68685631453991,-76.9312554448843,"(38.68685631453991,-76.9312554448843)"
PP23091100001915,09/11/2023 12:00:00 AM,"AUTO, STOLEN",103,B,B7,9300 BLOCK,9308 CHERRY HILL RD,39.01789239048958,-76.93584860861301,"(39.01789239048958,-76.93584860861301)"
PP23110900001796,11/09/2023 12:00:00 AM,"AUTO, STOLEN",741,F,F5,7500 BLOCK,7500 EARNSHAW DR,38.72917905449867,-76.87613745033741,"(38.72917905449867,-76.87613745033741)"
PP23082500001466,08/25/2023 12:00:00 AM,THEFT,621,J,J6,8700 BLOCK,8709 ALLENTOWN RD,38.769533306360245,-76.95290894806385,"(38.769533306360245,-76.95290894806385)"
PP23072200000587,07/22/2023 12:00:00 AM,"AUTO, STOLEN",928,C,C2,3900 BLOCK,3919 LAKEHOUSE RD,39.05365347862244,-76.93847328424454,"(39.05365347862244,-76.93847328424454)"
PP23110700000418,11/07/2023 12:00:00 AM,"AUTO, STOLEN & RECOVERED",835,D,D1,8000 BLOCK,8002 TIFFANY LN,38.976881980895996,-76.86891961097717,"(38.976881980895996,-76.86891961097717)"
PP23071000002385,07/10/2023 12:00:00 AM,"AUTO, STOLEN",266,B,B6,6200 BLOCK,6212 WESTCHESTER PARK DR,38.991645723581314,-76.90238411724567,"(38.991645723581314,-76.90238411724567)"
PP23102000001827,10/20/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,843,D,D5,10200 BLOCK,10200 MARTIN LUTHER KING JUNIOR HWY WB,38.95588465034962,-76.8285653591156,"(38.95588465034962,-76.8285653591156)"
PP23083100000099,08/31/2023 12:00:00 AM,"B & E, OTHER",304,G,G3,4800 BLOCK,4810 DEANWOOD DR,38.906344056129456,-76.92403760552406,"(38.906344056129456,-76.92403760552406)"
PP23092600000074,09/26/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,317,G,G5,,LANDOVER RD EB / CAP BELT IL A HWY SB,38.91717080771923,-76.85185927152634,"(38.91717080771923,-76.85185927152634)"
PP23111900001382,11/19/2023 12:00:00 AM,"B & E, COMMERCIAL",732,F,F3,7900 BLOCK,7908 BELLEFONTE LN,38.77806347608566,-76.87056003510952,"(38.77806347608566,-76.87056003510952)"
PP23101900001656,10/19/2023 12:00:00 AM,ACCIDENT,504,K,K1,4400 BLOCK,4420 WHEELER RD,38.83186914026737,-76.98670153319836,"(38.83186914026737,-76.98670153319836)"
PP23072200001643,07/22/2023 12:00:00 AM,ACCIDENT,839,D,D5,,WASHINGTON BLVD / CARTER AVE,38.9670394808054,-76.84660995006561,"(38.9670394808054,-76.84660995006561)"
PP23120200001882,12/02/2023 12:00:00 AM,"AUTO, STOLEN & RECOVERED",314,G,G4,,GREENLEAF RD / MARTIN LUTHER KING JUNIOR HWY EB,38.92077971994877,-76.8781059384346,"(38.92077971994877,-76.8781059384346)"
PP23100600001111,10/06/2023 12:00:00 AM,"ROBBERY, COMMERCIAL",429,K,K2,3300 BLOCK,3302 BRANCH AVE NB,38.84827330708504,-76.95290894806385,"(38.84827330708504,-76.95290894806385)"
PP23070600000471,07/06/2023 12:00:00 AM,"AUTO, STOLEN",769,K,K4,6200 BLOCK,6299 MAXWELL DR,38.81644922494888,-76.8974628597498,"(38.81644922494888,-76.8974628597498)"
PP23120200001418,12/02/2023 12:00:00 AM,THEFT,314,G,G4,1700 BLOCK,1749 COUNTRYWOOD CT,38.91323381662369,-76.88663610816002,"(38.91323381662369,-76.88663610816002)"
PP23092500000406,09/25/2023 12:00:00 AM,"AUTO, STOLEN",615,K,K6,7800 BLOCK,7801 ALLENTOWN RD,38.78232856094837,-76.94339452683926,"(38.78232856094837,-76.94339452683926)"
PP23091600001080,09/16/2023 12:00:00 AM,THEFT FROM AUTO,843,D,D5,10600 BLOCK,10601 MARTIN LUTHER KING JUNIOR HWY EB,38.955228477716446,-76.82462836802006,"(38.955228477716446,-76.82462836802006)"
PP23071900001047,07/19/2023 12:00:00 AM,THEFT,110,A,A4,7900 BLOCK,7929 NEW HAMPSHIRE AVE NB,38.99066147208214,-76.98735769093037,"(38.99066147208214,-76.98735769093037)"
PP23071800002505,07/18/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,309,G,G5,,MARTIN LUTHER KING JUNIOR HWY WB / ARDWICK ARDMORE RD,38.9375119805336,-76.85907711088657,"(38.9375119805336,-76.85907711088657)"
PP23092200000372,09/22/2023 12:00:00 AM,ACCIDENT,893,D,D2,13100 BLOCK,13104 FLETCHERTOWN RD,38.99262997508049,-76.77672819793224,"(38.99262997508049,-76.77672819793224)"
PP23100500001677,10/05/2023 12:00:00 AM,THEFT,422,H,H4,2800 BLOCK,2811 TOLES PARK DR,38.851882234215736,-76.9253499507904,"(38.851882234215736,-76.9253499507904)"
PP23081000000385,08/10/2023 12:00:00 AM,"ROBBERY, OTHER",429,K,K2,3700 BLOCK,3700 OLD SILVER HILL RD,38.84269589185715,-76.94765961170197,"(38.84269589185715,-76.94765961170197)"
PP23081600001835,08/16/2023 12:00:00 AM,THEFT,903,C,C5,14200 BLOCK,14225 BALTIMORE AVE NB,39.085149481892586,-76.86104561388493,"(39.085149481892586,-76.86104561388493)"
PP23111800000667,11/18/2023 12:00:00 AM,THEFT,511,J,J2,4400 BLOCK,4451 WHEELER RD,38.83121298253536,-76.9847330302,"(38.83121298253536,-76.9847330302)"
PP23112900002179,11/29/2023 12:00:00 AM,THEFT FROM AUTO,429,K,K2,3200 BLOCK,3216 BRANCH AVE NB,38.84892947971821,-76.95323702692986,"(38.84892947971821,-76.95323702692986)"
PP23081400000778,08/14/2023 12:00:00 AM,ACCIDENT,261,G,G5,4100 BLOCK,4100 GARDEN CITY DR,38.94604215025902,-76.87154427170753,"(38.94604215025902,-76.87154427170753)"
PP23111600000582,11/16/2023 12:00:00 AM,THEFT FROM AUTO,443,K,K4,,AUTH WAY EB / BRITTANIA WAY,38.82694789767265,-76.917475938797,"(38.82694789767265,-76.917475938797)"
PP23091400002145,09/14/2023 12:00:00 AM,THEFT FROM AUTO,243,B,B2,3400 BLOCK,3426 55TH AVE,38.93455922603607,-76.92600610852242,"(38.93455922603607,-76.92600610852242)"
PP23091600000519,09/16/2023 12:00:00 AM,THEFT FROM AUTO,204,B,B7,9500 BLOCK,9521 51ST AVE,39.009034141898155,-76.91911636292934,"(39.009034141898155,-76.91911636292934)"
PP23081300000274,08/13/2023 12:00:00 AM,"AUTO, STOLEN",605,K,K6,2600 BLOCK,2602 BRINKLEY RD,38.805950567126274,-76.96275144815445,"(38.805950567126274,-76.96275144815445)"
PP23083100002252,08/31/2023 12:00:00 AM,"AUTO, STOLEN",610,J,J4,9100 BLOCK,9100 LIVINGSTON RD,38.765268221497536,-76.99490360915661,"(38.765268221497536,-76.99490360915661)"
PP23080900000311,08/09/2023 12:00:00 AM,"B & E, COMMERCIAL",309,G,G5,8500 BLOCK,8520 ARDWICK ARDMORE RD WB,38.939152389764786,-76.86006136238575,"(38.939152389764786,-76.86006136238575)"
PP23070100002766,07/01/2023 12:00:00 AM,"AUTO, STOLEN & RECOVERED",429,K,K2,3300 BLOCK,3309 ANDOVER PL,38.8446643948555,-76.94897194206715,"(38.8446643948555,-76.94897194206715)"
PP23072500002174,07/25/2023 12:00:00 AM,"ASSAULT, SHOOTING",243,B,B2,5500 BLOCK,5510 NEWTON ST,38.936527729034424,-76.92305336892605,"(38.936527729034424,-76.92305336892605)"
PP23110100002194,11/01/2023 12:00:00 AM,ACCIDENT,648,W,W2,,INDIAN HEAD HWY SB / FARMINGTON RD,38.68488781154156,-76.99588786065578,"(38.68488781154156,-76.99588786065578)"
PP23080300001154,08/03/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,701,E,E3,,NEW ORCHARD DR / FOLCROFT LN,38.87648847699165,-76.83020578324795,"(38.87648847699165,-76.83020578324795)"
PP23070300000431,07/03/2023 12:00:00 AM,"AUTO, STOLEN",724,F,F5,7200 BLOCK,7214 TOURS DR,38.79315531253815,-76.78558644652367,"(38.79315531253815,-76.78558644652367)"
PP23080700002397,08/07/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,236,B,B4,7500 BLOCK,7598 ANNAPOLIS RD WB,38.95293189585209,-76.88302719593048,"(38.95293189585209,-76.88302719593048)"
PP23111300001031,11/13/2023 12:00:00 AM,THEFT,414,H,H7,7900 BLOCK,7909 CRYDEN WAY,38.84728905558586,-76.86924768984318,"(38.84728905558586,-76.86924768984318)"
PP23090800000768,09/08/2023 12:00:00 AM,THEFT FROM AUTO,504,K,K1,3900 BLOCK,3923 23RD PKWY SB,38.836462303996086,-76.9611110240221,"(38.836462303996086,-76.9611110240221)"
PP23072300001288,07/23/2023 12:00:00 AM,THEFT FROM AUTO,424,H,H6,6400 BLOCK,6411 PENNSYLVANIA AVE EB,38.846304804086685,-76.89844711124897,"(38.846304804086685,-76.89844711124897)"
